Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	beta-catenin destruction complex assembly (GO:1904885)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	APC
GO_Biological_Process_2021	regulation of cardioblast differentiation (GO:0051890)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	negative regulation of macrophage cytokine production (GO:0010936)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	cardiac endothelial cell differentiation (GO:0003348)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SOX18
GO_Biological_Process_2021	cardiac muscle cell proliferation (GO:0060038)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	carnitine biosynthetic process (GO:0045329)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SHMT1
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	WWC1
GO_Biological_Process_2021	regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	PTPRJ
GO_Biological_Process_2021	regulation of growth rate (GO:0040009)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	RFTN1
GO_Biological_Process_2021	regulation of integrin biosynthetic process (GO:0045113)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SMC5
GO_Biological_Process_2021	pentose catabolic process (GO:0019323)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	XYLB
GO_Biological_Process_2021	dopamine biosynthetic process (GO:0042416)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	enamel mineralization (GO:0070166)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	FAM20C
GO_Biological_Process_2021	endocardial cell differentiation (GO:0060956)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SOX18
GO_Biological_Process_2021	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000480)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	NOP14
GO_Biological_Process_2021	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000472)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	NOP14
GO_Biological_Process_2021	regulation of protein kinase C activity (GO:1900019)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	CEMIP
GO_Biological_Process_2021	positive regulation of cardioblast differentiation (GO:0051891)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	glucuronate catabolic process (GO:0006064)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	XYLB
GO_Biological_Process_2021	glucuronate catabolic process to xylulose 5-phosphate (GO:0019640)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	XYLB
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	DSTYK
GO_Biological_Process_2021	positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	PHF1
GO_Biological_Process_2021	response to mitochondrial depolarisation (GO:0098780)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	ATG14
GO_Biological_Process_2021	positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SMC5
GO_Biological_Process_2021	positive regulation of maintenance of sister chromatid cohesion (GO:0034093)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	SMC5
GO_Biological_Process_2021	rRNA 5'-end processing (GO:0000967)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	NOP14
GO_Biological_Process_2021	salivary gland development (GO:0007431)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	salivary gland morphogenesis (GO:0007435)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	striated muscle cell proliferation (GO:0014855)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	TGFB2
GO_Biological_Process_2021	positive regulation of protein kinase C activity (GO:1900020)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	CEMIP
GO_Biological_Process_2021	positive regulation of protein localization to cilium (GO:1903566)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	GAS8
GO_Biological_Process_2021	microtubule nucleation by microtubule organizing center (GO:0051418)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	MZT1
GO_Biological_Process_2021	xylulose 5-phosphate biosynthetic process (GO:1901159)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	XYLB
GO_Biological_Process_2021	mRNA cleavage involved in gene silencing by miRNA (GO:0035279)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	AGO3
GO_Biological_Process_2021	protein K29-linked deubiquitination (GO:0035523)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	ZRANB1
GO_Biological_Process_2021	protein localization to membrane raft (GO:1903044)	1/5	0.0727902818652292	0.6320704341241352	0	0	16.468227424749163	43.149601950408574	RFTN1
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	3/65	0.07406217323394	0.6320704341241352	0	0	3.19941348973607	8.327594552568117	TFDP2;CNOT3;SDE2
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	4/106	0.075466696639365	0.6320704341241352	0	0	2.5964493905670376	6.709390941417647	CEMIP;PSRC1;CCNY;TELO2
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	3/66	0.0767660820348982	0.6320704341241352	0	0	3.1484688151354816	8.082095446260865	TGFB2;PSRC1;CCNY
GO_Biological_Process_2021	positive regulation of catabolic process (GO:0009896)	3/67	0.0795129432199621	0.6320704341241352	0	0	3.0991161616161618	7.84645220123998	APC;WWP2;SORL1
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	9/350	0.0822593948129678	0.6320704341241352	0	0	1.7558121957855912	4.385804082201777	YAP1;APC;TDP1;TAOK1;PHF1;MCM9;TAOK2;SMC5;CUL4B
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	5/154	0.0826445778237146	0.6320704341241352	0	0	2.2239790695029007	5.544838095479289	TGFB2;MMD;TAOK1;TAOK2;TELO2
GO_Biological_Process_2021	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	2/32	0.0828909799972081	0.6320704341241352	0	0	4.400447427293065	10.95812192220498	YAP1;UFSP2
GO_Biological_Process_2021	GPI anchor biosynthetic process (GO:0006506)	2/32	0.0828909799972081	0.6320704341241352	0	0	4.400447427293065	10.95812192220498	PIGQ;PIGL
GO_Biological_Process_2021	intra-Golgi vesicle-mediated transport (GO:0006891)	2/32	0.0828909799972081	0.6320704341241352	0	0	4.400447427293065	10.95812192220498	COG5;COG2
GO_Biological_Process_2021	adiponectin-activated signaling pathway (GO:0033211)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	ADIPOR2
GO_Biological_Process_2021	purine nucleobase biosynthetic process (GO:0009113)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	SHMT1
GO_Biological_Process_2021	radial glial cell differentiation (GO:0060019)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	GPR157
GO_Biological_Process_2021	regulation of adipose tissue development (GO:1904177)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	SORL1
GO_Biological_Process_2021	negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	ANGPTL4
GO_Biological_Process_2021	regulation of excitatory synapse assembly (GO:1904889)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	SEMA4A
GO_Biological_Process_2021	negative regulation of transporter activity (GO:0032410)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	WWP2
GO_Biological_Process_2021	negative regulation of triglyceride metabolic process (GO:0090209)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	SORL1
GO_Biological_Process_2021	dermatan sulfate proteoglycan metabolic process (GO:0050655)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	CHST14
GO_Biological_Process_2021	peptidyl-glutamine methylation (GO:0018364)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	N6AMT1
GO_Biological_Process_2021	membrane raft assembly (GO:0001765)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	RFTN1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	PTPRF
GO_Biological_Process_2021	presynaptic active zone organization (GO:1990709)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	ERC1
GO_Biological_Process_2021	protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	ZRANB1
GO_Biological_Process_2021	negative regulation of amyloid precursor protein biosynthetic process (GO:0042985)	1/6	0.0867018798458083	0.6320704341241352	0	0	13.173913043478262	32.213902309224224	BACE2
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomerase (GO:0032212)	2/33	0.0873952018541186	0.6320704341241352	0	0	4.258281013206322	10.378771747064263	HMBOX1;NAF1
GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	2/33	0.0873952018541186	0.6320704341241352	0	0	4.258281013206322	10.378771747064263	TAOK1;TAOK2
GO_Biological_Process_2021	negative chemotaxis (GO:0050919)	2/33	0.0873952018541186	0.6320704341241352	0	0	4.258281013206322	10.378771747064263	SEMA4A;EPHA7
GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	5/157	0.0880022780295254	0.6320704341241352	0	0	2.179750223015165	5.297648764214702	DSN1;STAG1;STAG2;TAOK1;MZT1
GO_Biological_Process_2021	establishment of protein localization to membrane (GO:0090150)	3/70	0.0880049843662423	0.6320704341241352	0	0	2.959897482285542	7.193621848584428	RFTN1;TAOK2;VPS37B
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	4/112	0.0881954020919088	0.6320704341241352	0	0	2.4514514514514514	5.952615512187749	YAP1;CARD10;APC;NUP35
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	22/1079	0.0897122907770335	0.6320704341241352	0	0	1.3957855475317005	3.365444831203527	NANOS1;YAP1;TGFB2;PHF1;WWC1;TGFBRAP1;FN1;WWP2;SOX12;ATG14;HCFC2;ZNF280D;PCBP3;AGO3;SOX18;ZNF506;NUP35;GTF2IRD1;ERC1;ZNF268;ERMAP;ZNF114
GO_Biological_Process_2021	cell-substrate junction assembly (GO:0007044)	2/34	0.0919708563999972	0.6320704341241352	0	0	4.125	9.843419562812665	TAOK2;FN1
GO_Biological_Process_2021	female gamete generation (GO:0007292)	2/34	0.0919708563999972	0.6320704341241352	0	0	4.125	9.843419562812665	NANOS1;MCM9
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	0.0919708563999972	0.6320704341241352	0	0	4.125	9.843419562812665	N6AMT1;KMT2B
GO_Biological_Process_2021	positive regulation of telomerase activity (GO:0051973)	2/34	0.0919708563999972	0.6320704341241352	0	0	4.125	9.843419562812665	HMBOX1;NAF1
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	21/1025	0.0922872032824457	0.6320704341241352	0	0	1.4016193291350727	3.339848323732744	TGFB2;KLHL25;FN1;DYRK1A;FBXL18;PTPRJ;WWP2;LTBP1;TRIOBP;PTPRF;DCAF6;DCAF17;CTDSP1;TAOK1;TAOK2;ASB7;FAM20C;FBXL3;SBF1;ASB1;CUL4B
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	4/114	0.0926547431490897	0.6320704341241352	0	0	2.4066339066339064	5.725081555427404	CARD10;TGFB2;TAOK1;TAOK2
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	4/114	0.0926547431490897	0.6320704341241352	0	0	2.4066339066339064	5.725081555427404	EPHA7;DSTYK;MMD;TYRO3
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	3/72	0.0938694739769151	0.6320704341241352	0	0	2.8738105694627434	6.799004840338685	APC;TAOK1;DYRK1A
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	2/35	0.0966148045834713	0.6320704341241352	0	0	3.999796623957698	9.34761787724622	RUFY3;SORL1
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation (GO:0035335)	2/35	0.0966148045834713	0.6320704341241352	0	0	3.999796623957698	9.34761787724622	PTPRJ;PTPRF
GO_Biological_Process_2021	regulation of TORC1 signaling (GO:1903432)	2/35	0.0966148045834713	0.6320704341241352	0	0	3.999796623957698	9.34761787724622	KPTN;TELO2
GO_Biological_Process_2021	semaphorin-plexin signaling pathway (GO:0071526)	2/35	0.0966148045834713	0.6320704341241352	0	0	3.999796623957698	9.34761787724622	SEMA4A;PLXND1
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	12/525	0.0986248329214282	0.6320704341241352	0	0	1.558398310591293	3.6099240175681206	KLHL25;UBE3D;SDE2;MSL2;FBXL18;FBXL3;WWP2;UBR1;LONRF1;RNF166;ASB1;CUL4B
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	7/261	0.0990609315935621	0.6320704341241352	0	0	1.8290559243234528	4.228814147994715	YAP1;CARD10;BAIAP2L1;CHAF1A;APC;FBLIM1;GAS8
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	3/74	0.0998903249982201	0.6320704341241352	0	0	2.792573623559539	6.433202832635332	RPS6KA6;TFDP2;CNOT3
GO_Biological_Process_2021	autophagosome membrane docking (GO:0016240)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	ATG14
GO_Biological_Process_2021	bleb assembly (GO:0032060)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	PMP22
GO_Biological_Process_2021	cellular protein complex disassembly (GO:0043624)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	N6AMT1
GO_Biological_Process_2021	regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	PHF1
GO_Biological_Process_2021	nucleobase biosynthetic process (GO:0046112)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	SHMT1
GO_Biological_Process_2021	regulation of microtubule binding (GO:1904526)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	GAS8
GO_Biological_Process_2021	dendrite arborization (GO:0140059)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	TAOK2
GO_Biological_Process_2021	pentose metabolic process (GO:0019321)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	XYLB
GO_Biological_Process_2021	dolichyl diphosphate biosynthetic process (GO:0006489)	1/7	0.1004054392702225	0.6320704341241352	0	0	10.977703455964326	25.23267839539217	DOLK
