Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	AMP biosynthetic process (GO:0006167)	2/5	0.0021764768871114	0.2325856837008841	0	0	44.064876957494405	270.11980276970104	ADSL;NUDT2
GO_Biological_Process_2021	regulation of inward rectifier potassium channel activity (GO:1901979)	2/5	0.0021764768871114	0.2325856837008841	0	0	44.064876957494405	270.11980276970104	CAV1;ALG10B
GO_Biological_Process_2021	glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	2/5	0.0021764768871114	0.2325856837008841	0	0	44.064876957494405	270.11980276970104	RET;GDF15
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	2/5	0.0021764768871114	0.2325856837008841	0	0	44.064876957494405	270.11980276970104	WWC1;WWC3
GO_Biological_Process_2021	regulation of transport (GO:0051049)	4/37	0.0022190643644687	0.2325856837008841	0	0	8.053644553644554	49.21316117979833	EPB41;WWC1;ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	4/37	0.0022190643644687	0.2325856837008841	0	0	8.053644553644554	49.21316117979833	TGFA;AREG;HIF1A;TAF1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	8/161	0.0030325965941719	0.2710374226226277	0	0	3.500223833825768	20.29547409008958	RET;HIP1;HAX1;GDF15;AKT2;ERBB2;TGFA;AREG
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	5/66	0.0031107228984929	0.2710374226226277	0	0	5.456793553764935	31.50152425168982	PTPN18;MVP;ERBB2;TGFA;AREG
GO_Biological_Process_2021	neuromuscular synaptic transmission (GO:0007274)	3/20	0.0031525277436974	0.2710374226226277	0	0	11.6951871657754	67.35902330594074	DTNA;FCHSD2;ERC2
GO_Biological_Process_2021	regulation of extracellular exosome assembly (GO:1903551)	2/6	0.0032324081409973	0.2710374226226277	0	0	33.04697986577181	189.5088268959128	PDCD6IP;SDC1
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	17/546	0.0038146990875865	0.2782976419005631	0	0	2.1769656729478246	12.123289971609978	RET;HIP1;GDF15;WWC1;CAV1;TGFA;AREG;PTP4A3;HAX1;CASP8;AKT2;MIER1;ERBB2;SMCR8;DNM1L;WLS;TMED4
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	9/207	0.0041569780559424	0.2782976419005631	0	0	3.04623555139019	16.70240869040092	RET;HIP1;HAX1;RRAS;GDF15;AKT2;ERBB2;TGFA;AREG
GO_Biological_Process_2021	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	4/44	0.0042023368552665	0.2782976419005631	0	0	6.641891891891892	36.34519302410983	SH3KBP1;MVP;TGFA;AREG
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	6/102	0.0043813907059046	0.2782976419005631	0	0	4.167517006802721	22.631238895410647	CASP8;RDX;ERBB2;VPS35;EEF2;LARP6
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	6/102	0.0043813907059046	0.2782976419005631	0	0	4.167517006802721	22.631238895410647	STIM1;RRAS;CTSH;EPHA1;HIF1A;HIPK2
GO_Biological_Process_2021	gas homeostasis (GO:0033483)	2/7	0.0044806418195081	0.2782976419005631	0	0	26.436241610738254	142.96690329115407	CAV1;HIF1A
GO_Biological_Process_2021	membrane fission (GO:0090148)	2/7	0.0044806418195081	0.2782976419005631	0	0	26.436241610738254	142.96690329115407	DNM1L;SLC25A46
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	4/48	0.0057487285185715	0.3306602431026998	0	0	6.036855036855036	31.142786355809477	PLAUR;NEDD4L;VPS35;ZDHHC2
GO_Biological_Process_2021	aromatic compound catabolic process (GO:0019439)	2/8	0.0059152100733935	0.3306602431026998	0	0	22.02908277404922	113.0142231394528	PON2;TET2
GO_Biological_Process_2021	T cell mediated cytotoxicity (GO:0001913)	2/8	0.0059152100733935	0.3306602431026998	0	0	22.02908277404922	113.0142231394528	CADM1;CTSH
GO_Biological_Process_2021	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	3/26	0.0067291134904304	0.3640233330145782	0	0	8.64163372859025	43.21950533477675	DRG1;KATNB1;SLAIN2
GO_Biological_Process_2021	mitochondrial fragmentation involved in apoptotic process (GO:0043653)	2/9	0.0075302797509214	0.3664371634555669	0	0	18.88111217641419	92.30641710389764	VPS35;DNM1L
GO_Biological_Process_2021	peroxisome fission (GO:0016559)	2/9	0.0075302797509214	0.3664371634555669	0	0	18.88111217641419	92.30641710389764	PEX19;DNM1L
GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	5/82	0.0078288550307321	0.3664371634555669	0	0	4.319392471934845	20.948790041302946	EFNB1;EPHA1;EFNA4;ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	6/116	0.0081224666999893	0.3664371634555669	0	0	3.6345083487940633	17.493329876273013	STIM1;RRAS;CTSH;EPHA1;HIF1A;HIPK2
GO_Biological_Process_2021	regulation of sodium ion transmembrane transport (GO:1902305)	3/28	0.0082940733745661	0.3664371634555669	0	0	7.94949494949495	38.09568155028029	NEDD4L;UTRN;SCN1B
GO_Biological_Process_2021	protein depolymerization (GO:0051261)	3/28	0.0082940733745661	0.3664371634555669	0	0	7.94949494949495	38.09568155028029	CFL2;MICAL1;KATNB1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	13/404	0.0083167463244741	0.3664371634555669	0	0	2.23688924138054	10.713545605831795	RET;NUS1;GDF15;MVP;EFNA4;ACTB;ACTG1;SOCS2;EFNB1;AKT2;ERBB2;EPHA1;MPZL1
GO_Biological_Process_2021	cytoplasmic microtubule organization (GO:0031122)	4/54	0.0087131502676783	0.3664371634555669	0	0	5.3108108108108105	25.18876073939934	TUBGCP2;TUBGCP6;SLAIN2;TUBGCP3
GO_Biological_Process_2021	regulation of organ growth (GO:0046620)	2/10	0.0093201497349811	0.3664371634555669	0	0	16.52013422818792	77.24115276893271	WWC1;WWC3
GO_Biological_Process_2021	protein targeting to membrane (GO:0006612)	5/87	0.0099832410174218	0.3664371634555669	0	0	4.0549813972716	18.6806808725622	ALDH3A2;PEX19;PEX3;PEX2;ZDHHC2
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	3/30	0.0100555146712055	0.3664371634555669	0	0	7.359895248784138	33.8528249487408	GPC4;ZDHHC2;ACTB
GO_Biological_Process_2021	protein import (GO:0017038)	5/89	0.0109485794821793	0.3664371634555669	0	0	3.9580306698950767	17.86870978232879	ALDH3A2;PEX19;PEX3;PEX2;E2F3
GO_Biological_Process_2021	aminoglycan catabolic process (GO:0006026)	3/31	0.0110113532344561	0.3664371634555669	0	0	7.096681096681096	31.997717460548696	SDC3;SDC1;GPC4
GO_Biological_Process_2021	membrane organization (GO:0061024)	9/242	0.0111076487439687	0.3664371634555669	0	0	2.5840007079332774	11.628316707504428	HIP1;PDCD6IP;SH3KBP1;DNAJC6;TGFA;DNM1L;AREG;ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	4/58	0.011158869042186	0.3664371634555669	0	0	4.916416416416417	22.101851609889568	EPB41;CAV1;HIPK2;TAF1
GO_Biological_Process_2021	actin filament depolymerization (GO:0030042)	2/11	0.0112792483218166	0.3664371634555669	0	0	14.683818046234151	65.85385022173678	CFL2;MICAL1
GO_Biological_Process_2021	regulation of pH (GO:0006885)	2/11	0.0112792483218166	0.3664371634555669	0	0	14.683818046234151	65.85385022173678	LACC1;SLC9A7
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transport (GO:1901380)	2/11	0.0112792483218166	0.3664371634555669	0	0	14.683818046234151	65.85385022173678	CAV1;NEDD4L
GO_Biological_Process_2021	positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	2/11	0.0112792483218166	0.3664371634555669	0	0	14.683818046234151	65.85385022173678	TGFA;AREG
GO_Biological_Process_2021	positive regulation of keratinocyte proliferation (GO:0010838)	2/11	0.0112792483218166	0.3664371634555669	0	0	14.683818046234151	65.85385022173678	STXBP4;AREG
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	5/90	0.011454339552636	0.3664371634555669	0	0	3.911266201395813	17.480960829943964	EPB41;CAV1;PLAUR;HIPK2;TAF1
GO_Biological_Process_2021	positive regulation of supramolecular fiber organization (GO:1902905)	5/91	0.0119757812020234	0.3664371634555669	0	0	3.865589278675601	17.10472578609508	FCHSD2;CFL2;DRG1;KATNB1;SLAIN2
GO_Biological_Process_2021	mitochondrial membrane organization (GO:0007006)	3/32	0.0120179153190555	0.3664371634555669	0	0	6.851619644723093	30.29345510221747	APOO;APOOL;MTX2
GO_Biological_Process_2021	negative regulation of developmental growth (GO:0048640)	3/32	0.0120179153190555	0.3664371634555669	0	0	6.851619644723093	30.29345510221747	GDF15;WWC1;WWC3
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	7/166	0.0128068313681246	0.3745895515912328	0	0	2.936162448751798	12.795139865542687	RET;RRAS;GDF15;WWC1;CAV1;ERBB2;CD24
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	11/336	0.0129817737311827	0.3745895515912328	0	0	2.2690976843225976	9.857434414085438	GGA1;TBC1D1;AKT2;SYNRG;KATNB1;E2F3;VIPAS39;VPS35;DNAJC27;WLS;TMED4
GO_Biological_Process_2021	cellular response to thyroid hormone stimulus (GO:0097067)	2/12	0.0134021306472713	0.3745895515912328	0	0	13.21476510067114	56.98658102858597	RDX;CTSH
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	2/12	0.0134021306472713	0.3745895515912328	0	0	13.21476510067114	56.98658102858597	ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	2/12	0.0134021306472713	0.3745895515912328	0	0	13.21476510067114	56.98658102858597	CFL2;KATNB1
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	5/94	0.0136362883261057	0.3748861561127753	0	0	3.7347171967244335	16.040687969041947	GPI;RRAS;CTSH;MAPRE2;HIF1A
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	3/35	0.0153457822163942	0.3757312788150757	0	0	6.208333333333333	25.93167824647911	LSM11;STXBP4;RDX
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	3/35	0.0153457822163942	0.3757312788150757	0	0	6.208333333333333	25.93167824647911	GPI;PAXIP1;CLCF1
GO_Biological_Process_2021	diterpenoid metabolic process (GO:0016101)	4/64	0.0155899209982273	0.3757312788150757	0	0	4.423423423423423	18.40644284436416	ALDH3A2;SDC3;SDC1;GPC4
GO_Biological_Process_2021	AMP metabolic process (GO:0046033)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	ADSL;NUDT2
GO_Biological_Process_2021	regulation of homotypic cell-cell adhesion (GO:0034110)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	RDX;PLAUR
GO_Biological_Process_2021	regulation of membrane repolarization (GO:0060306)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	CAV1;NEDD4L
GO_Biological_Process_2021	response to thyroid hormone (GO:0097066)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	RDX;CTSH
GO_Biological_Process_2021	negative regulation of hippo signaling (GO:0035331)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	WWC1;WWC3
GO_Biological_Process_2021	negative regulation of potassium ion transport (GO:0043267)	2/13	0.0156834761580532	0.3757312788150757	0	0	12.01281269066504	49.91500975932364	CAV1;NEDD4L
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	8/221	0.0187465135514649	0.4224700699759754	0	0	2.50652775098077	9.967827936756864	RET;AKT2;CAV1;RDX;CTSH;LAMC2;EPHA1;ACTG1
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	3/38	0.019141760182849	0.4224700699759754	0	0	5.675324675324675	22.45092002580969	N4BP1;HIPK2;TAF1
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	3/38	0.019141760182849	0.4224700699759754	0	0	5.675324675324675	22.45092002580969	GPI;LACC1;CLCF1
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	7/180	0.0191532483199384	0.4224700699759754	0	0	2.696620568565172	10.665897364687025	BRPF3;AKT2;CNEP1R1;ERBB2;EEF2;HIF1A;LARP6
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	3/39	0.0205119471266467	0.4224700699759754	0	0	5.517396184062851	21.444727347310412	NEDD4L;UTRN;SCN1B
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	3/39	0.0205119471266467	0.4224700699759754	0	0	5.517396184062851	21.444727347310412	NUS1;CAV1;HIF1A
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	3/39	0.0205119471266467	0.4224700699759754	0	0	5.517396184062851	21.444727347310412	RET;BACE2;CTSH
GO_Biological_Process_2021	positive regulation of exosomal secretion (GO:1903543)	2/15	0.0207008812458802	0.4224700699759754	0	0	10.1636551368095	39.41037579646029	PDCD6IP;SDC1
GO_Biological_Process_2021	protein hydroxylation (GO:0018126)	2/15	0.0207008812458802	0.4224700699759754	0	0	10.1636551368095	39.41037579646029	OGFOD1;VIPAS39
GO_Biological_Process_2021	protein localization to cell-cell junction (GO:0150105)	2/15	0.0207008812458802	0.4224700699759754	0	0	10.1636551368095	39.41037579646029	ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	9/269	0.0207081509254118	0.4224700699759754	0	0	2.312450436161776	8.965897329267356	RET;AKT2;CAV1;RDX;CTSH;LAMC2;EPHA1;HIF1A;ACTG1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	4/70	0.0209927616462134	0.4224700699759754	0	0	4.02006552006552	15.531835030297753	TBC1D1;CAV1;RDX;SDCCAG8
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	7/185	0.0218757754723365	0.4224700699759754	0	0	2.6202017103194386	10.015394553233838	DYNC1LI1;DYNC1LI2;F8;TGFA;AREG;ERGIC1;TMED4
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	3/40	0.0219347094567028	0.4224700699759754	0	0	5.368004368004368	20.504085711257854	NEDD4L;UTRN;SCN1B
GO_Biological_Process_2021	response to metal ion (GO:0010038)	4/71	0.0219913857502484	0.4224700699759754	0	0	3.959862847922549	15.115210134265594	CAV1;NEDD4L;MT1X;HIF1A
GO_Biological_Process_2021	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	ADSL;NUDT2
GO_Biological_Process_2021	regulation of activin receptor signaling pathway (GO:0032925)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	ACVR2A;FSTL3
GO_Biological_Process_2021	regulation of ERBB signaling pathway (GO:1901184)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	PTPN18;ERBB2
GO_Biological_Process_2021	regulation of phosphate metabolic process (GO:0019220)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	SMG7;CD24
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	CADM1;CTSH
GO_Biological_Process_2021	negative regulation of transcription regulatory region DNA binding (GO:2000678)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	ZNF675;TAF1
GO_Biological_Process_2021	positive regulation of isotype switching (GO:0045830)	2/16	0.0234268991753212	0.4224700699759754	0	0	9.437200383509108	35.4260269843418	PAXIP1;CLCF1
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	5/108	0.0234285727535871	0.4224700699759754	0	0	3.224781964785256	12.105183132937304	CAV1;VEPH1;ACVR2A;FSTL3;HIPK2
GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	3/42	0.0249380096831336	0.4385553419310555	0	0	5.092204092204092	18.79716942627708	PBRM1;ERCC6;ACTB
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	4/74	0.0251593464550974	0.4385553419310555	0	0	3.7895752895752897	13.95520886221466	CASP8;PDCD6IP;CAPN2;CTSH
GO_Biological_Process_2021	organelle organization (GO:0006996)	12/420	0.0253504278095293	0.4385553419310555	0	0	1.970179738562092	7.240331087721792	VPS18;PEX19;PDCD6IP;HAX1;MTX2;SH3KBP1;PEX3;MICAL1;CAV1;PEX2;DNM1L;TMED4
GO_Biological_Process_2021	regulation of metal ion transport (GO:0010959)	2/17	0.0262912922530724	0.4385553419310555	0	0	8.807606263982104	32.04662941593047	STIM1;EPB41
GO_Biological_Process_2021	dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	2/17	0.0262912922530724	0.4385553419310555	0	0	8.807606263982104	32.04662941593047	NUS1;ALG3
GO_Biological_Process_2021	regulation of purine nucleotide metabolic process (GO:1900542)	3/43	0.026518472399503	0.4385553419310555	0	0	4.9646464646464645	18.021238302831456	LACC1;NUP43;HIF1A
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	6/152	0.0273063769842184	0.4385553419310555	0	0	2.7332960581492878	9.8416014930698	IMPACT;CAV1;PIP5KL1;MVP;SMCR8;EPHA1
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	4/76	0.0274162685381276	0.4385553419310555	0	0	3.683933933933934	13.249705674567888	SOCS2;CAV1;RDX;CTSH
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	3/44	0.0281513633208773	0.4385553419310555	0	0	4.843311160384332	17.29139332642442	RRAS;EPHA1;UTRN
GO_Biological_Process_2021	regulation of organelle assembly (GO:1902115)	4/77	0.0285886121093568	0.4385553419310555	0	0	3.633283968900407	12.91540462895504	TBC1D1;PDCD6IP;RDX;SDCCAG8
GO_Biological_Process_2021	regulation of catabolic process (GO:0009894)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	NEDD4L;ZDHHC2
GO_Biological_Process_2021	regulation of cellular protein catabolic process (GO:1903362)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	RDX;VPS35
GO_Biological_Process_2021	regulation of membrane depolarization (GO:0003254)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	NEDD4L;SCN1B
GO_Biological_Process_2021	regulation of presynapse assembly (GO:1905606)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	VPS35;GPC4
GO_Biological_Process_2021	regulation of presynapse organization (GO:0099174)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	VPS35;GPC4
GO_Biological_Process_2021	regulation of transforming growth factor beta production (GO:0071634)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	HIF1A;LTBP1
GO_Biological_Process_2021	mitochondrial fission (GO:0000266)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	DNM1L;SLC25A46
GO_Biological_Process_2021	negative regulation of cation transmembrane transport (GO:1904063)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	CAV1;NEDD4L
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase activity (GO:0051000)	2/18	0.0292893251617639	0.4385553419310555	0	0	8.256711409395972	29.150585152617744	NUS1;HIF1A
GO_Biological_Process_2021	regulation of organelle organization (GO:0033043)	4/80	0.0322824396332456	0.4525831290196835	0	0	3.4893314366998576	11.979683862758126	RDX;CAPN2;VPS35;DNM1L
GO_Biological_Process_2021	regulation of autophagy of mitochondrion (GO:1903146)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	HAX1;DNM1L
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	CAV1;CD24
GO_Biological_Process_2021	regulation of exosomal secretion (GO:1903541)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	PDCD6IP;SDC1
GO_Biological_Process_2021	regulation of mitotic spindle assembly (GO:1901673)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	PDCD6IP;DRG1
GO_Biological_Process_2021	striated muscle cell differentiation (GO:0051146)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	CBY1;SDC1
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	RDX;VPS35
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	2/19	0.0324163726868427	0.4525831290196835	0	0	7.770627714172917	26.64619464084947	VPS35;DNM1L
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	5/118	0.032655073709828	0.4525831290196835	0	0	2.9379031048447577	10.052784751335322	EPB41;CAV1;ACTB;HIPK2;TAF1
GO_Biological_Process_2021	regulation of synapse assembly (GO:0051963)	3/47	0.0333631309244184	0.4528996550385236	0	0	4.512396694214876	15.343519866709032	CLSTN3;VPS35;GPC4
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	7/203	0.0338775737925712	0.4528996550385236	0	0	2.377376889322282	8.04742558110179	RRAS;STIM1;ERBB2;CTSH;EPHA1;HIF1A;HIPK2
GO_Biological_Process_2021	axon guidance (GO:0007411)	7/203	0.0338775737925712	0.4528996550385236	0	0	2.377376889322282	8.04742558110179	RET;EFNB1;SH3KBP1;LAMC2;EPHA1;EFNA4;SCN1B
GO_Biological_Process_2021	base-excision repair (GO:0006284)	3/48	0.0352040940201641	0.4528996550385236	0	0	4.411896745230078	14.764822304370576	PARG;LIG3;ERCC6
GO_Biological_Process_2021	regulation of mitochondrion organization (GO:0010821)	3/48	0.0352040940201641	0.4528996550385236	0	0	4.411896745230078	14.764822304370576	HAX1;VPS35;DNM1L
GO_Biological_Process_2021	cellular monovalent inorganic cation homeostasis (GO:0030004)	2/20	0.0356679174704405	0.4528996550385236	0	0	7.33855331841909	24.463094379361685	LACC1;NEDD4L
GO_Biological_Process_2021	regulation of hippo signaling (GO:0035330)	2/20	0.0356679174704405	0.4528996550385236	0	0	7.33855331841909	24.463094379361685	WWC1;WWC3
GO_Biological_Process_2021	regulation of programmed necrotic cell death (GO:0062098)	2/20	0.0356679174704405	0.4528996550385236	0	0	7.33855331841909	24.463094379361685	PDCD6IP;CASP8
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	2/20	0.0356679174704405	0.4528996550385236	0	0	7.33855331841909	24.463094379361685	ZDHHC2;ACTB
GO_Biological_Process_2021	negative regulation of osteoclast differentiation (GO:0045671)	2/20	0.0356679174704405	0.4528996550385236	0	0	7.33855331841909	24.463094379361685	ZNF675;FSTL3
GO_Biological_Process_2021	aminoglycan biosynthetic process (GO:0006023)	3/49	0.0370965036643864	0.4528996550385236	0	0	4.31576635924462	14.217138038937916	SDC3;SDC1;GPC4
GO_Biological_Process_2021	inner mitochondrial membrane organization (GO:0007007)	3/49	0.0370965036643864	0.4528996550385236	0	0	4.31576635924462	14.217138038937916	APOO;APOOL;MTX2
GO_Biological_Process_2021	spindle assembly (GO:0051225)	4/84	0.0376229123357535	0.4528996550385236	0	0	3.314189189189189	10.871011299723216	TUBGCP2;TUBGCP6;TUBGCP3;MAPRE2
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	5/123	0.0380096752683033	0.4528996550385236	0	0	2.8126975007181843	9.197280452364224	SOCS2;PTPN18;HAX1;ERBB2;ACVR2A
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	5/123	0.0380096752683033	0.4528996550385236	0	0	2.8126975007181843	9.197280452364224	STXBP4;ERBB2;TGFA;HIF1A;AREG
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	4/86	0.0404720199394674	0.4528996550385236	0	0	3.233025708635465	10.368780326636378	GPI;NUS1;RRAS;HIF1A
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	3/51	0.0410344816498745	0.4528996550385236	0	0	4.135521885521886	13.206138003009	CAV1;N4BP1;TAF1
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	2/22	0.0425269557813839	0.4528996550385236	0	0	6.604026845637584	20.852988429658957	ELF1;CD24
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	3/52	0.0430793918335361	0.4528996550385236	0	0	4.050917336631622	12.7389624611157	CAV1;PLAUR;DNM1L
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	3/52	0.0430793918335361	0.4528996550385236	0	0	4.050917336631622	12.7389624611157	TET2;KAT8;HIPK2
GO_Biological_Process_2021	negative regulation of BMP signaling pathway (GO:0030514)	3/52	0.0430793918335361	0.4528996550385236	0	0	4.050917336631622	12.7389624611157	ACVR2A;FSTL3;HIPK2
